,,▲,その他住宅［展示場］（従業員）,来客数の動き,・９月の住宅展示場への来場数は、前年比で１割以上の減少となっている。,,
,,▲,その他住宅［情報誌］（編集者）,お客様の様子,・分譲マンションの販売状況は、以前から物件ごとに好不調の差はあったが、ここ数か月でその差が更に大きくなっている。特に、不調物件が増加する傾向にある。,,
,,×,商店街（代表者）,来客数の動き,・８～９月の２か月が非常に悪い。天候が不安定で、特に９月は長雨に苦しんだ。来客数が減り、売上も厳しくなっている。,,
,,×,百貨店（販促担当）,単価の動き,・今月は大苦戦であった。暑さが続くなか、その影響が強く出て、衣料品を中心に秋物が動かない。また、台風を含めた雨模様の天候により、来客数にも影響が出ている。高額品も目立った材料はなく、全般的に非常に厳しい推移となっている。,,
,,×,百貨店（外商担当）,お客様の様子,・婦人服を中心とした、衣料品の買い控えが目立つ。,,
,,×,百貨店（営業企画）,単価の動き,・婦人服を中心に、食料品以外の商品が全体的に不振で、その度合いが増している。特に、レジ客単価の低下が顕著である。,,
,,×,百貨店（服飾品担当）,販売量の動き,・９月に入って、初旬の気温が前年を大きく上回るなか、秋物衣料は婦人や紳士、子供服で前年を大きく割り込む結果となった。靴や帽子などの雑貨類も厳しく、都心店舗だけでなく、郊外店舗でも15～20％下回る形となっている。一方、食品や化粧品、ブライダル商材などのアクセサリーはほぼ前年並みの数字であるため、気温の影響だけではなく、消費が必需品を中心とした堅実な購買スタイルに変わっているものと思われる。,,
,,×,百貨店（マネージャー）,来客数の動き,・セール以降、入店客数や客単価の悪化傾向が続いている。９月に入って気温が高いこともあるが、ファッション、消耗品雑貨の苦戦がより一層顕著である。営業施策を強化しても客に伝わらない状況が続き、買い控えとは異なる反応がみられる。,,
,,×,百貨店（マネージャー）,来客数の動き,・９月は残暑で最高気温が平年よりも５度近く高い日が続き、買上客数が前年よりも10％以上減少した。特に、紳士服が18％減、ビジネス需要のスーツやネクタイ、長袖ワイシャツなどの秋物衣料が大幅に減少している。一方、インバウンド消費の減少で上半期は苦戦が続いた高額品の時計については、富裕層を中心に回復基調となり、単価も20％程度上昇している。,,
,,×,スーパー（店長）,販売量の動き,・今月は特に気温の高い日が多く、秋物が不調である。さらに、競合相手との価格競争で、利益が圧迫された状況から脱していない。,,
,,×,衣料品専門店（経営者）,来客数の動き,・９月は雨の日が多く、台風などもあり、来客数が大幅に減少している。８月以降は秋らしい日がなく、秋物の動きが非常に悪い。,,
"企業
動向
関連

(近畿)",,◎,＊,＊,＊,,
,,○,出版・印刷・同関連産業（営業担当）,受注量や販売量の動き,・２～３か月前に比べて、少しではあるが受注量が増えてきているように思う。特に、一般消費者を対象としている企業からの発注が少しずつ増えてきている。,,
,,○,プラスチック製品製造業（経営者）,受注量や販売量の動き,・消費税増税時の駆け込み需要のような、発注の仕方や製品の動きが目につく。動きは大きいが、理由が分からない。,,
,,○,金属製品製造業（経営者）,取引先の様子,・９月に入って各品種共に受注量が増加しており、10～12月の受注内示も増加傾向にある。,,
,,○,金属製品製造業（営業担当）,受注量や販売量の動き,・相続税対策で賃貸住宅の建設が増えており、資材の需要が旺盛である。,,
