,,○,都市型ホテル（客室担当）,単価の動き,・訪日外国人は、団体予約が催行につながっていないが、海外代理店経由の個人旅行は伸びている。今年はクリスマス期間が３連休と日並びが良いため、売上は前年比８％増で推移している。,,
,,○,旅行代理店（役員）,販売量の動き,・団体旅行にけん引されてきた今期であるが、苦戦していた店頭部門もクルーズなどの需要が拡大し、先行受注も増えている。,,
,,○,タクシー運転手,来客数の動き,・年末なのではっきりとは分からないが、客の様子では、病院以外の利用者からは不平不満が少ないような気がする。,,
,,○,タクシー運転手,来客数の動き,・前年と比べて暖かかったこともあり、忘年会などへ出かける人が多かったようであり、手を上げてタクシーを止める客も見受けられる。,,
,,○,競輪場（職員）,単価の動き,"・今月の客単価は9,919円で、３か月前の客単価は9,313円であった。回復傾向にあるようにみえるが、前年は10,323円であったので、一概に良いとはいえない。",,
,,□,商店街（代表者）,来客数の動き,・客は必要以上の買物をしない。年末気分もなく、購買意欲が減少している。全ての販売がネットショッピングで行われているわけではないが、大部分を占めているのは確実で、もう一度、大型店も商店も利便性を考えて運営することが大事になる。,,
,,□,一般小売店［精肉］（管理担当）,お客様の様子,・１年で最も忙しいこの月に、景気の動きが凝縮されているように感じる。前半はあまり消費意欲が感じられなかったが、クリスマスの三連休を境に、年末に向けて一気に動いているように感じる。年間でみると、動く場所や時期が決まっているようで、平均すると良いのか悪いのかが分かりにくい。,,
,,□,一般小売店［衣服］（経営者）,お客様の様子,・クリスマスや年末だからといって、消費者の購買意欲が上がっているようには感じられない。必要な物を必要に応じて購入しているだけのように思える。以前のように、消費者の購買意欲に遊びがないと感じる。,,
,,□,一般小売店［酒］（社員）,販売量の動き,・為替の影響か、２万円以上の高単価品の動きは良かったが、メインのボリューム層の動きが鈍くなり、全体としてはほぼ変わらない結果となっている。,,
,,□,百貨店（売場主任）,お客様の様子,・今月は目標に対し、わずかながら未達となる予定である。暖冬であった前年と比較して、コート、防寒用品などの商品は前年を上回っているものの、前年に落ちた実績まではカバーできていない。客の生活防衛意識は高まっており、不要不急の商品の購入には依然として慎重であり、その姿勢は更に強まっている。,,
,,□,百貨店（売場主任）,販売量の動き,・今月はお歳暮、クリスマスといったギフト需要は順調であったが、衣料品や高額商品が低迷しており、モチベーション関連の消費行動が目立っている。,,
,,□,百貨店（営業担当）,販売量の動き,・株高の影響もあるのか、高額商品の動きは堅調になりつつあるが、中間層のボリュームゾーン商材の消費は節約志向が継続しており、買上客数の減少が続いている。,,
,,□,百貨店（売場マネージャー）,お客様の様子,・株高を反映してか、高級ブティックは自家消費、ギフト共に大変好調に推移している。ただし、衣料品などの早期値下げのほか、通常品でも比較的安価な商材に流れる傾向があり、二極化が顕著である。全体としてはほぼ前年並みとなっている。,,
,,□,百貨店（商品担当）,販売量の動き,・クリスマス関連需要に支えられ、婦人洋品雑貨や化粧品、食品は好調に推移しているが、そのほかは比較的低調である。,,
,,□,百貨店（販促担当）,単価の動き,・クリスマス商戦に入っても、シビアな買物動向に変わりはなく、コストパフォーマンスが最優先との雰囲気すら感じる。単なる奉仕品ではない、限定の割引品には一定の反応がある。ただし、それに伴って来客数が確保できても、客単価や利益の面では非常に厳しい。,,
