,,▲,住宅販売会社（従業員）,お客様の様子,・イベント来場者が少なくなっており、問い合わせの件数も増えていない。例年、11月初旬のイベントは人が動くが今年は少なかった。,,
,,▲,住宅販売会社（従業員）,販売量の動き,・住宅を求める客は、以前に比べ低い価格帯の商品を選ぶことが多くなり、予算もだんだん厳しい条件となってきている。,,
,,×,スナック（経営者）,来客数の動き,・変わらず低空飛行といった具合で、前年同月と変わらない。最悪だった前月よりは２割戻ってきた感じだが、界隈では限られた店だけが忙しいと聞く。やはり格差社会なのだろうか。,,
"企業
動向
関連

(北陸)",,◎,－,－,－,,
,,○,建設業（総務担当）,受注価格や販売価格の動き,・受注価格競争が大都市では緩和状態、北陸３県では競争激化という二極化が顕著になってきた。,,
,,□,繊維工業（経営者）,受注量や販売量の動き,・一部在庫調整もあり、受注については力強さに欠ける。,,
,,□,繊維工業（経営者）,取引先の様子,・非常に生産ロットが小さく、多品種少量生産といったところである。,,
,,□,化学工業（総務担当）,受注量や販売量の動き,・受注状況は、横ばいで推移している。,,
,,□,一般機械器具製造業（総務担当）,受注量や販売量の動き,・北米、欧州、国内市場とも微増している。,,
,,□,輸送業（配車担当）,取引先の様子,・サービス業は北陸新幹線効果が引き続き継続しているが、中国経済の影響で輸出の繊維機械や建設機械などの荷動きが上向いていない。,,
,,□,金融業（融資担当）,取引先の様子,・一時は設備投資需要に基づく融資案件に恵まれていたが、最近は案件が減少している。,,
,,□,不動産業（経営者）,受注量や販売量の動き,・同業者に問い合わせたところでは、まあまあであるという人と、今はさっぱりであると答える人が、半々の状態であった。,,
,,□,司法書士,取引先の様子,・従業員又は同業他社への事業承継がうまくいった案件が多かった。とはいえ事業承継は、旧経営者にとっては廃業である。,,
,,▲,食料品製造業（役員）,受注量や販売量の動き,・為替の問題から輸入原材料の高騰が続き、その分を製品に転嫁する直接値上げによって製品価格が上昇し、販売量が減少しているといった現実がある。同業者は一様に規格変更に走り、充分に原材料の高騰分を賄いきれずに、収益力の低下が続く厳しい環境になっている。,,
,,▲,精密機械器具製造業（経営者）,取引先の様子,・いくつかの国内大手小売店の仕入担当からは、２～３か月前から仕入を抑えるよう指示が出ているとの話を聞く。,,
,,▲,建設業（経営者）,競争相手の様子,・公共工事の発注量が前年より大幅に減っており、４月以降の今年度発注公共工事の受注がゼロの業者もいて、県や市の建設業協会の存続を危惧する声が上がり始めている。,,
,,▲,金融業（融資担当）,受注量や販売量の動き,・担当している企業では、一部の業種を除き売上鈍化の報告が多くなっている。,,
,,▲,税理士（所長）,取引先の様子,・先の見通しが細くなっていると考えている経営者が多くなってきている。業種によって偏りがあるが、当地では医薬品関係以外の業種の設備投資の勢いは弱いという傾向が出ている。また、輸出関連の工作機械関係も全体のパイが縮小している感じがある。先行きが心配である。,,
,,×,－,－,－,,
"雇用
関連

(北陸)",,◎,－,－,－,,
,,○,職業安定所（職員）,求人数の動き,・求人数が、前年同月比16.9％増という状況である。特に製造業、運輸、卸売、小売、医療、福祉などで大きく伸びている。,,
,,□,人材派遣会社（役員）,求職者数の動き,・依然として派遣登録者数が少なく、人材の確保やマッチングに苦労している。せっかくの需要を見逃している。まだまだこの状況が続きそうである。,,
