,,□,乗用車販売店（従業員）,販売量の動き,・整備や修理の売上は前年並みだが、新車、中古車の販売に関してはなかなか売上に結び付かない。週末の展示会では来客数が減少している。,,
,,□,乗用車販売店（役員）,販売量の動き,・消費環境が良いわけではないが、当社の販売状況は、新型車やモデルチェンジ車によって前年並みを維持している。,,
,,□,自動車備品販売店（役員）,お客様の様子,・カーナビゲーションなどの高額商材の動きは良くなった。景気が上向いてるとみえるが、買回り品は価格に敏感で、なるべく出費を抑える傾向は変わらない。しかし、欲しいものにはお金を掛ける。,,
,,□,その他専門店［酒］（経営者）,販売量の動き,・営業状態は本当に暇である。冷え込んできて日本酒などが少しは出てくれるのではないかと期待している。,,
,,□,その他小売［ショッピングセンター］（統括）,単価の動き,・シネマでヒット作があるため、全体の来客数の増加につながっている。全体の売上は前年並みで推移している。しかし、衣料品については季節変化の遅れの影響により、秋冬物の売行きが苦戦している。客単価低下につながっており、衣料品売上は前年を割っている。,,
,,□,高級レストラン（スタッフ）,販売量の動き,・１年で最も観光客の多い時期だが、北陸新幹線開業直後で数字が良すぎた前年との比較では苦戦している。前々年との比較では、集客は若干プラスで推移している。,,
,,□,一般レストラン（統括）,来客数の動き,・10月初旬の天候不良によって来客数は前年を割り込む傾向がみられたが、以降は前年並みに推移している。ここ２～３か月で大きな変化はみられない。,,
,,□,スナック（経営者）,来客数の動き,・例年の９～10月は売上が大変悪い傾向だが、売上悪化を少しで抑えられてほっとしている。小規模の経営者などから聞かれる人手不足の声は深刻な様子である。,,
,,□,観光型旅館（経営者）,来客数の動き,・10月は前年より団体の受け入れが多く、売上が前年より５％ほど上回った。,,
,,□,観光型旅館（スタッフ）,来客数の動き,・新幹線開業前の年度よりは12％上回っているが、開業２年目は前年との比較で総売上83％、宿泊人数85％、宿泊単価97％と、利用客の減少傾向がみられる。,,
,,□,旅行代理店（所長）,販売量の動き,・前年比で売上、受注は横ばい状況である。,,
,,□,タクシー運転手,来客数の動き,・平日は観光客が少ない。週末の利用客は前年より減っているものの、平日に比べると十分にある。さらに、大きな催し物があると活気がある。先日行われたマラソン大会では両日にわたってタクシーは大変忙しかった。,,
,,□,通信会社（職員）,単価の動き,・新商品をＡ、Ｂで比較したとき、コストパフォーマンスに優れるＡが購入の８割を占めると予測していたが、実際には低価格商品Ｂとの購入比は、ほぼ50％ずつで推移している。,,
,,□,通信会社（役員）,販売量の動き,・新規契約獲得数は、例年と比較して前月は落ち込んだものの、10月は前年に近い数に回復してきている。,,
,,□,その他レジャー施設（総支配人）,来客数の動き,・入退会の動きがない。,,
,,□,美容室（経営者）,来客数の動き,・８～９月に続き今月も来客数が前年を割り込みそうである。,,
,,□,住宅販売会社（従業員）,販売量の動き,・住宅市場を取り巻く環境は好条件が整っているものの、新築市場における受注競争が激しい。リフォーム市場は堅調に推移している。,,
,,□,住宅販売会社（従業員）,販売量の動き,・客の動きはあるものの契約件数、金額ともに少なかった。他社の状況を見ても、安価な住宅の動きは良いが、高価な住宅を求める客層は減っているようにみられる。,,
,,□,住宅販売会社（従業員）,お客様の様子,・年初に立てた目標に対して、受注は月間計画、累計ともに80％強の実績となっているが、展示場来場者や問い合わせが安定した動きとなってきた。消費税増税の再延期による影響は落ち着いたものと判断している。,,
