,,□,精密機械器具製造業（役員）,取引先の様子,・関連商品を扱う百貨店売場の売上が、総じて前期比10％弱ダウンしている。また、独自で調査をしている価格帯別売上データからも、全体に低価格帯にシフトしていることがうかがえる。高価格帯の市場が縮小しているという現状に変化はない。,,
,,□,建設業（経営者）,受注量や販売量の動き,・年末までの完成に向けた工事の下請受注が増えており、３か月前に比べると手持ち工事量は増えている。しかし、これは例年のことであり、景気が上向きになったわけではない。,,
,,□,建設業（役員）,受注価格や販売価格の動き,・首都圏を除いて、受注価格競争は依然として厳しい状況が続いている。受注環境は厳しさを増している。,,
,,□,金融業（融資担当）,取引先の様子,・取引先の建設関係の話では、公共工事が少なく、民間工事の受注で何とか維持しているとのことである。,,
,,□,金融業（融資担当）,取引先の様子,・売上が落ちている状況まではみられないが、小売業などの販売動向は弱含みと聞いている。,,
,,□,不動産業（経営者）,受注量や販売量の動き,・同業者の話によると、少し忙しい人とそれほど忙しくない人が半々であった。,,
,,▲,輸送業（配車担当）,取引先の様子,・燃料の軽油価格がじわじわと上昇傾向にあり、コスト増となって利益を圧迫している。,,
,,▲,税理士（所長）,取引先の様子,・請負工事関係や製造業では、受注先となる大手企業からの発注が、やや先送りされているようである。客を訪問しても従業員が若干暇そうで、道具の整備などしている状況が心配である。,,
,,×,－,－,－,,
"雇用
関連

(北陸)",,◎,－,－,－,,
,,○,人材派遣会社（社員）,求職者数の動き,・ここ最近は20～30代前半の、資格取得者の新規登録が増えている。,,
,,○,職業安定所（職員）,求人数の動き,"・新規求人数が７月は4,066人、10月は4,285人で5.4％増となっている。",,
,,□,人材派遣会社（役員）,求職者数の動き,・年末に向けて短期要員の需要が発生している。有期雇用のため派遣では人気がない。,,
,,□,求人情報誌製作会社（編集者）,求人数の動き,・求人数がほとんど変わらない。,,
,,□,新聞社［求人広告］（役員）,求人数の動き,・11月の求人広告売上は、前年同月比で８割であった。,,
,,□,新聞社［求人広告］（担当者）,雇用形態の様子,・求人広告は前年に引き続き、前年の６割程度と大きく下回る結果となった。パートやアルバイトに関してはそれほど下がってない。正社員の申込数とフリー広告は、半減となるほど大きく落ち込んでいる。この状態が続くようなら、正社員需要がある程度一回りしていることになるが、全体の求人倍率は落ち着いていくか注視している。,,
,,□,職業安定所（職員）,それ以外,・有効求人倍率は、３か月前とほぼ同水準にある。,,
,,□,職業安定所（職員）,求人数の動き,・10月の新規求人数は、前年同月比で増加している。しかし、前月と比べると減少はしたものの、大きな数字の変化はみられないため状況は変わらない。,,
,,□,民間職業紹介機関（経営者）,求人数の動き,・人材紹介や派遣の注文が、技術を要する人材が少ない職種であるため、なかなかマッチングすることが難しい。さらに、短期間の仕事が多い派遣に対応するスタッフが少ない。,,
,,□,学校［大学］（就職担当）,求人数の動き,・前月に続いて製造業やアウトソーシングを中心に、内定状況の問い合わせや２次募集、追加募集の案内が来ている。,,
,,▲,－,－,－,,
,,×,－,－,－,,
,,,,,,,
　７．近畿（地域別調査機関：りそな総合研究所株式会社）,,,,,,,
