,,▲,コンビニ（店舗管理）,販売量の動き,・３か月前のプレミアム付商品券フィーバーの月が良過ぎたということなのだろう。,,
,,▲,衣料品専門店（経営者）,来客数の動き,・１週間通じて、平日の通行量が減少していると感じる。,,
,,▲,その他専門店［酒］（経営者）,販売量の動き,・この時期、地酒などはひやおろしや初しぼりの仕込のニュースが新聞などでよく見受けられるせいか、地酒を求める客の割合が普段より多くなっている。売上全体としては、前年の10月と比較して若干落ち込んでいるといったところである。,,
,,▲,一般レストラン（統括）,それ以外,・北陸新幹線開業効果により景気は良くみえるが、人手不足により時間給アップが進んでいる。売上高は維持できるが、時給相場の上昇により残る利益が悪化し始めている。下がった利益分をどうやってカバーするのか見通しが立たない状況である。,,
,,▲,通信会社（営業担当）,販売量の動き,・家族での複数台購入が大分減ってきているように思える。原因は新商品発売を控えての買い控えと思うが、月末になって少しずつ新商品も出てきたが今のところ販売数が特別伸びているわけではない。,,
,,▲,通信会社（店舗統括）,来客数の動き,・８月ごろから比べると来客数が減っている。新商品も発売されているが、前年のものと比較すると動きが悪い。,,
,,▲,住宅販売会社（従業員）,販売量の動き,・イベントの来客数、問い合わせ共に少なくなっている。同業他社のイベント活動も少なく、客の動きもあまり見えない。例年であればイベントの多い時期であるが、今年は非常に少なく、今後の契約数増加も見込めない。,,
,,×,スナック（経営者）,来客数の動き,・当店は常連客の年齢層が高くなり天候の変化や体調などに左右されるため、今月は前月より最悪となり頭を痛めている。婦人服店の経営者からも、前月も今月も非常に落ち込んでいると耳にする。,,
"企業
動向
関連

(北陸)",,◎,－,－,－,,
,,○,一般機械器具製造業（総務担当）,受注価格や販売価格の動き,・欧米市場は横ばいであるが、国内市場の受注が伸びている。,,
,,□,繊維工業（経営者）,取引先の様子,・非衣料関係はどちらかというと安定しているが、衣料については非常に厳しく、小ロットで回しているような状況である。,,
,,□,化学工業（総務担当）,受注量や販売量の動き,・受注量が横ばい傾向である。,,
,,□,精密機械器具製造業（経営者）,取引先の様子,・当社も発注している部品メーカーの状況をみると、少数のメーカーは受注が集中し生産が増加しているものの、多くの同業者は新型シーズンを過ぎ、稼働率は低い状態が続いている。,,
,,□,建設業（経営者）,競争相手の様子,・公共工事の発注が県や市においても盛んになってきたが、工事場所の関係から、受注できた業者とできない業者に分かれている。,,
,,□,建設業（総務担当）,受注価格や販売価格の動き,・大都市では受注価格競争が緩和しているが、地方では一部に安値受注業者が見受けられ、受注価格競争の激化傾向が起きている。,,
,,□,輸送業（配車担当）,受注量や販売量の動き,・荷動きは良くもなく悪くもない。特に変わりがない。,,
,,□,金融業（融資担当）,受注量や販売量の動き,・取引先の業績は良好なものが多いが、先行きを考えると人員の確保や人件費の上昇などを不安視する発言も出てきている。資金需要についても以前は設備投資の需要が強かったが、やや一巡感は出てきており、事業性融資の伸びはやや鈍化している。,,
