,,□,その他非製造業［衣服卸］（経営者）,受注価格や販売価格の動き,・大手の百貨店に代表されるように、単価による取引先の選別傾向が進んでいることで、卸売業では苦しい採算状態の企業が増加している。,
,,□,その他非製造業［機械器具卸］（経営者）,取引先の様子,・原材料価格が上がったために仕入原価も上がってきている。得意先に購入はしてもらえるが、値上げが滞っているので、売上に利益が伴わない。,
,,▲,繊維工業（団体職員）,受注量や販売量の動き,・年末の需要期に出荷が増えた関係で、１月は多少の動きがあったが、２月に入ってストップしたまま全く動きがない。,
,,▲,パルプ・紙・紙加工品製造業（経営者）,競争相手の様子,・同業他社や仕入先の材料メーカーは、１月中旬から生産量を確保できていないという話を頻繁に聞く。,
,,▲,化学工業（経営者）,取引先の様子,・年明けのこの時期は例年出荷量が減るが、今年は通常品の荷動きが特に悪くなっている。,
,,▲,輸送業（営業担当）,受注価格や販売価格の動き,・取引先の大手飲料メーカーの運賃が今月から急に値下げになり、そのダウンが大きく響いた。,
,,×,－,－,－,
"雇用
関連

(近畿)",,◎,民間職業紹介機関（職員）,求人数の動き,・年度末にかかるこの時期は、例年建設部門での日雇い求人がピークを迎えるが、今年は求人が特に多くなっている。下請企業や孫請企業が、十分な技能を持った人手を確保できていないと嘆くほどである。,
,,○,求人情報誌製作会社（営業担当）,求人数の動き,・企業の求人意欲は依然増加傾向であるが、求職者の動きは40歳以上の中高年層が活発である一方、企業が求める対象は20～30歳が多いので、採用未充足が続いている。また業務請負業の採用広告が増加している。,
,,○,学校［大学］（就職担当）,周辺企業の様子,・採用予定数を充足していない企業は継続して採用活動を行っている。新規出店や営業力強化等の積極的な採用方針が多い。,
,,□,人材派遣会社（経営者）,求人数の動き,・例年の年度末特有の動きとして、経理、総務関係の仕事がかなり出てきているが、今年は人が集まらず、企業は苦労している。,
,,□,人材派遣会社（社員）,求職者数の動き,・大学等の卒業シーズンを迎え、就職先が決まらず派遣登録に訪れる学生が増加している。,
,,□,新聞社［求人広告］（営業担当）,周辺企業の様子,・新聞の求人広告は前年並みで推移した。特にリードする広告主があるわけではないが、現場作業業務での求人は多少好調となっている。,
,,□,職業安定所（職員）,求職者数の動き,・新規求職者数の減少は続いているが、その中で在職求職者は微増となっている。在職求職者の現職業は派遣社員であることが多いことから、派遣社員の中に正社員へシフトする人が多くなっているとみられる。,
,,□,学校［大学］（就職担当）,求人数の動き,・大企業の求人数は増加傾向にあるが、周辺の中小企業の採用意欲が上向いているように思えない。,
,,▲,職業安定所（職員）,求人数の動き,・新規求人数の前年比は、この１年間続いていた２けたの増加から2.7％増と微増にとどまった。理由としては、請負、派遣求人の増加が鈍化していることが考えられる。,
,,▲,職業安定所（職員）,求人数の動き,・製造業の求人数は下げ止まり感が出始めているが、求人数全体の７割を占める卸、小売、サービス業で依然として減少が続いている。,
,,▲,職業安定所（職員）,求人数の動き,・前月までは請負求人で１件につき20人以上の募集が数件あったが、２月についてはみられない。,
